route_id,service_id,trip_id,trip_headsign,wheelchair_accessible,block_id,direction_id,shape_id
204,SÁBADOS,204_0_1|214|D2|T1|N18,Foz,1,,0,204_0_1|0
204,SÁBADOS,204_0_1|214|D2|T2|N18,Foz,1,,0,204_0_1|0
204,SÁBADOS,204_0_1|214|D2|T3|N18,Foz,1,,0,204_0_1|0
204,SÁBADOS,204_0_2|214|D2|T2|N3,Hosp. S. João,1,,1,204_0_2|0
204,SÁBADOS,204_0_2|214|D2|T4|N3,Hosp. S. João,1,,1,204_0_2|0
204,SÁBADOS,204_0_2|214|D2|T1|N19,Hosp. S. João,1,,1,204_0_2|0
204,SÁBADOS,204_0_1|214|D2|T2|N2,Foz,1,,0,204_0_1|0
204,SÁBADOS,204_0_1|214|D2|T3|N2,Foz,1,,0,204_0_1|0
204,SÁBADOS,204_0_1|214|D2|T1|N4,Foz,1,,0,204_0_1|0
204,SÁBADOS,204_0_1|214|D2|T1|N6,Foz,1,,0,204_0_1|0
204,SÁBADOS,204_0_1|214|D2|T2|N6,Foz,1,,0,204_0_1|0
204,SÁBADOS,204_0_1|214|D2|T3|N6,Foz,1,,0,204_0_1|0
204,SÁBADOS,204_0_1|214|D2|T4|N6,Foz,1,,0,204_0_1|0
204,SÁBADOS,204_0_1|214|D2|T1|N8,Foz,1,,0,204_0_1|0
204,SÁBADOS,204_0_1|214|D2|T2|N8,Foz,1,,0,204_0_1|0
204,SÁBADOS,204_0_1|214|D2|T3|N8,Foz,1,,0,204_0_1|0
204,SÁBADOS,204_0_1|214|D2|T4|N8,Foz,1,,0,204_0_1|0
204,SÁBADOS,204_0_1|214|D2|T1|N10,Foz,1,,0,204_0_1|0
204,SÁBADOS,204_0_1|214|D2|T2|N10,Foz,1,,0,204_0_1|0
204,SÁBADOS,204_0_1|214|D2|T3|N10,Foz,1,,0,204_0_1|0
204,SÁBADOS,204_0_1|214|D2|T4|N10,Foz,1,,0,204_0_1|0
204,SÁBADOS,204_0_1|214|D2|T1|N12,Foz,1,,0,204_0_1|0
204,SÁBADOS,204_0_1|214|D2|T2|N12,Foz,1,,0,204_0_1|0
204,SÁBADOS,204_0_1|214|D2|T3|N12,Foz,1,,0,204_0_1|0
204,SÁBADOS,204_0_1|214|D2|T4|N12,Foz,1,,0,204_0_1|0
204,SÁBADOS,204_0_1|214|D2|T1|N14,Foz,1,,0,204_0_1|0
204,SÁBADOS,204_0_1|214|D2|T2|N14,Foz,1,,0,204_0_1|0
204,SÁBADOS,204_0_1|214|D2|T3|N14,Foz,1,,0,204_0_1|0
204,SÁBADOS,204_0_1|214|D2|T4|N14,Foz,1,,0,204_0_1|0
204,SÁBADOS,204_0_1|214|D2|T1|N16,Foz,1,,0,204_0_1|0
204,SÁBADOS,204_0_1|214|D2|T2|N16,Foz,1,,0,204_0_1|0
204,SÁBADOS,204_0_1|214|D2|T3|N16,Foz,1,,0,204_0_1|0
204,SÁBADOS,204_0_1|214|D2|T4|N16,Foz,1,,0,204_0_1|0
204,SÁBADOS,204_0_1|214|D2|T1|N20,Foz,1,,0,204_0_1|0
204,SÁBADOS,204_0_1|214|D2|T3|N20,Foz,1,,0,204_0_1|0
204,SÁBADOS,204_0_1|214|D2|T1|N22,Foz,1,,0,204_0_1|0
204,SÁBADOS,204_0_1|214|D2|T3|N22,Foz,1,,0,204_0_1|0
204,SÁBADOS,204_0_2|214|D2|T3|N3,Hosp. S. João,1,,1,204_0_2|0
204,SÁBADOS,204_0_2|214|D2|T1|N5,Hosp. S. João,1,,1,204_0_2|0
204,SÁBADOS,204_0_2|214|D2|T2|N5,Hosp. S. João,1,,1,204_0_2|0
204,SÁBADOS,204_0_2|214|D2|T2|N17,Hosp. S. João,1,,1,204_0_2|0
204,SÁBADOS,204_0_2|214|D2|T3|N17,Hosp. S. João,1,,1,204_0_2|0
204,SÁBADOS,204_0_2|214|D2|T4|N17,Hosp. S. João,1,,1,204_0_2|0
204,SÁBADOS,204_0_2|214|D2|T3|N19,Hosp. S. João,1,,1,204_0_2|0
204,SÁBADOS,204_0_2|214|D2|T1|N21,Hosp. S. João,1,,1,204_0_2|0
204,SÁBADOS,204_0_2|214|D2|T3|N21,Hosp. S. João,1,,1,204_0_2|0
204,SÁBADOS,204_0_2|214|D2|T1|N23,Hosp. S. João,1,,1,204_0_2|0
204,SÁBADOS,204_0_2|214|D2|T3|N5,Hosp. S. João,1,,1,204_0_2|0
204,SÁBADOS,204_0_2|214|D2|T4|N5,Hosp. S. João,1,,1,204_0_2|0
204,SÁBADOS,204_0_2|214|D2|T1|N7,Hosp. S. João,1,,1,204_0_2|0
204,SÁBADOS,204_0_2|214|D2|T2|N7,Hosp. S. João,1,,1,204_0_2|0
204,SÁBADOS,204_0_2|214|D2|T3|N7,Hosp. S. João,1,,1,204_0_2|0
204,SÁBADOS,204_0_2|214|D2|T4|N7,Hosp. S. João,1,,1,204_0_2|0
204,SÁBADOS,204_0_2|214|D2|T1|N9,Hosp. S. João,1,,1,204_0_2|0
204,SÁBADOS,204_0_2|214|D2|T2|N9,Hosp. S. João,1,,1,204_0_2|0
204,SÁBADOS,204_0_2|214|D2|T3|N9,Hosp. S. João,1,,1,204_0_2|0
204,SÁBADOS,204_0_2|214|D2|T4|N9,Hosp. S. João,1,,1,204_0_2|0
204,SÁBADOS,204_0_2|214|D2|T1|N11,Hosp. S. João,1,,1,204_0_2|0
204,SÁBADOS,204_0_2|214|D2|T2|N11,Hosp. S. João,1,,1,204_0_2|0
204,SÁBADOS,204_0_2|214|D2|T3|N11,Hosp. S. João,1,,1,204_0_2|0
204,SÁBADOS,204_0_2|214|D2|T4|N11,Hosp. S. João,1,,1,204_0_2|0
204,SÁBADOS,204_0_2|214|D2|T1|N13,Hosp. S. João,1,,1,204_0_2|0
204,SÁBADOS,204_0_2|214|D2|T2|N13,Hosp. S. João,1,,1,204_0_2|0
204,SÁBADOS,204_0_2|214|D2|T3|N13,Hosp. S. João,1,,1,204_0_2|0
204,SÁBADOS,204_0_2|214|D2|T4|N13,Hosp. S. João,1,,1,204_0_2|0
204,SÁBADOS,204_0_2|214|D2|T1|N15,Hosp. S. João,1,,1,204_0_2|0
204,SÁBADOS,204_0_2|214|D2|T2|N15,Hosp. S. João,1,,1,204_0_2|0
204,SÁBADOS,204_0_2|214|D2|T3|N15,Hosp. S. João,1,,1,204_0_2|0
204,SÁBADOS,204_0_2|214|D2|T4|N15,Hosp. S. João,1,,1,204_0_2|0
204,SÁBADOS,204_0_2|214|D2|T1|N17,Hosp. S. João,1,,1,204_0_2|0
204,SÁBADOS,204_0_1|214|D2|T4|N4,Foz,1,,0,204_0_1|0
305,SÁBADOS,305_0_1|214|D2|T3|N22,Hosp. S. João,1,,0,305_0_1|0
305,SÁBADOS,305_0_2|214|D2|T4|N22,Cordoaria,1,,1,305_0_2|0
305,SÁBADOS,305_0_1|214|D2|T2|N23,Hosp. S. João,1,,0,305_0_1|0
305,SÁBADOS,305_0_2|214|D2|T5|N2,Cordoaria,1,,1,305_0_2|0
305,SÁBADOS,305_0_1|214|D2|T3|N2,Hosp. S. João,1,,0,305_0_1|0
305,SÁBADOS,305_0_2|214|D2|T3|N21,Cordoaria,1,,1,305_0_2|0
305,SÁBADOS,305_0_2|214|D2|T4|N20,Cordoaria,1,,1,305_0_2|0
305,SÁBADOS,305_0_1|214|D2|T5|N3,Hosp. S. João,1,,0,305_0_1|0
305,SÁBADOS,305_0_1|214|D2|T1|N3,Hosp. S. João,1,,0,305_0_1|0
305,SÁBADOS,305_0_1|214|D2|T2|N3,Hosp. S. João,1,,0,305_0_1|0
305,SÁBADOS,305_0_1|214|D2|T3|N4,Hosp. S. João,1,,0,305_0_1|0
305,SÁBADOS,305_0_1|214|D2|T5|N5,Hosp. S. João,1,,0,305_0_1|0
305,SÁBADOS,305_0_1|214|D2|T4|N3,Hosp. S. João,1,,0,305_0_1|0
305,SÁBADOS,305_0_1|214|D2|T1|N5,Hosp. S. João,1,,0,305_0_1|0
305,SÁBADOS,305_0_1|214|D2|T2|N5,Hosp. S. João,1,,0,305_0_1|0
305,SÁBADOS,305_0_1|214|D2|T3|N6,Hosp. S. João,1,,0,305_0_1|0
305,SÁBADOS,305_0_1|214|D2|T5|N7,Hosp. S. João,1,,0,305_0_1|0
305,SÁBADOS,305_0_1|214|D2|T4|N5,Hosp. S. João,1,,0,305_0_1|0
305,SÁBADOS,305_0_1|214|D2|T1|N7,Hosp. S. João,1,,0,305_0_1|0
305,SÁBADOS,305_0_1|214|D2|T2|N7,Hosp. S. João,1,,0,305_0_1|0
305,SÁBADOS,305_0_1|214|D2|T3|N8,Hosp. S. João,1,,0,305_0_1|0
305,SÁBADOS,305_0_1|214|D2|T5|N9,Hosp. S. João,1,,0,305_0_1|0
305,SÁBADOS,305_0_1|214|D2|T4|N7,Hosp. S. João,1,,0,305_0_1|0
305,SÁBADOS,305_0_1|214|D2|T1|N9,Hosp. S. João,1,,0,305_0_1|0
305,SÁBADOS,305_0_1|214|D2|T2|N9,Hosp. S. João,1,,0,305_0_1|0
305,SÁBADOS,305_0_1|214|D2|T3|N10,Hosp. S. João,1,,0,305_0_1|0
305,SÁBADOS,305_0_1|214|D2|T5|N11,Hosp. S. João,1,,0,305_0_1|0
305,SÁBADOS,305_0_1|214|D2|T4|N9,Hosp. S. João,1,,0,305_0_1|0
305,SÁBADOS,305_0_1|214|D2|T1|N11,Hosp. S. João,1,,0,305_0_1|0
305,SÁBADOS,305_0_2|214|D2|T1|N2,Cordoaria,1,,1,305_0_2|0
305,SÁBADOS,305_0_2|214|D2|T2|N2,Cordoaria,1,,1,305_0_2|0
305,SÁBADOS,305_0_2|214|D2|T3|N3,Cordoaria,1,,1,305_0_2|0
305,SÁBADOS,305_0_2|214|D2|T5|N4,Cordoaria,1,,1,305_0_2|0
305,SÁBADOS,305_0_2|214|D2|T4|N2,Cordoaria,1,,1,305_0_2|0
305,SÁBADOS,305_0_2|214|D2|T1|N4,Cordoaria,1,,1,305_0_2|0
305,SÁBADOS,305_0_2|214|D2|T2|N4,Cordoaria,1,,1,305_0_2|0
305,SÁBADOS,305_0_2|214|D2|T3|N5,Cordoaria,1,,1,305_0_2|0
305,SÁBADOS,305_0_2|214|D2|T5|N6,Cordoaria,1,,1,305_0_2|0
305,SÁBADOS,305_0_2|214|D2|T4|N4,Cordoaria,1,,1,305_0_2|0
305,SÁBADOS,305_0_2|214|D2|T1|N6,Cordoaria,1,,1,305_0_2|0
305,SÁBADOS,305_0_2|214|D2|T2|N6,Cordoaria,1,,1,305_0_2|0
305,SÁBADOS,305_0_2|214|D2|T3|N7,Cordoaria,1,,1,305_0_2|0
305,SÁBADOS,305_0_2|214|D2|T5|N8,Cordoaria,1,,1,305_0_2|0
305,SÁBADOS,305_0_2|214|D2|T4|N6,Cordoaria,1,,1,305_0_2|0
305,SÁBADOS,305_0_2|214|D2|T1|N8,Cordoaria,1,,1,305_0_2|0
305,SÁBADOS,305_0_2|214|D2|T2|N8,Cordoaria,1,,1,305_0_2|0
305,SÁBADOS,305_0_2|214|D2|T3|N9,Cordoaria,1,,1,305_0_2|0
305,SÁBADOS,305_0_2|214|D2|T5|N10,Cordoaria,1,,1,305_0_2|0
305,SÁBADOS,305_0_2|214|D2|T4|N8,Cordoaria,1,,1,305_0_2|0
305,SÁBADOS,305_0_2|214|D2|T1|N10,Cordoaria,1,,1,305_0_2|0
305,SÁBADOS,305_0_2|214|D2|T2|N10,Cordoaria,1,,1,305_0_2|0
305,SÁBADOS,305_0_2|214|D2|T3|N11,Cordoaria,1,,1,305_0_2|0
305,SÁBADOS,305_0_2|214|D2|T5|N12,Cordoaria,1,,1,305_0_2|0
305,SÁBADOS,305_0_2|214|D2|T4|N10,Cordoaria,1,,1,305_0_2|0
305,SÁBADOS,305_0_2|214|D2|T1|N12,Cordoaria,1,,1,305_0_2|0
305,SÁBADOS,305_0_2|214|D2|T2|N12,Cordoaria,1,,1,305_0_2|0
305,SÁBADOS,305_0_2|214|D2|T3|N13,Cordoaria,1,,1,305_0_2|0
305,SÁBADOS,305_0_2|214|D2|T4|N12,Cordoaria,1,,1,305_0_2|0
305,SÁBADOS,305_0_2|214|D2|T1|N14,Cordoaria,1,,1,305_0_2|0
305,SÁBADOS,305_0_2|214|D2|T2|N14,Cordoaria,1,,1,305_0_2|0
305,SÁBADOS,305_0_2|214|D2|T3|N15,Cordoaria,1,,1,305_0_2|0
305,SÁBADOS,305_0_2|214|D2|T4|N14,Cordoaria,1,,1,305_0_2|0
305,SÁBADOS,305_0_2|214|D2|T1|N16,Cordoaria,1,,1,305_0_2|0
305,SÁBADOS,305_0_2|214|D2|T2|N16,Cordoaria,1,,1,305_0_2|0
305,SÁBADOS,305_0_2|214|D2|T3|N17,Cordoaria,1,,1,305_0_2|0
305,SÁBADOS,305_0_2|214|D2|T4|N16,Cordoaria,1,,1,305_0_2|0
305,SÁBADOS,305_0_2|214|D2|T1|N18,Cordoaria,1,,1,305_0_2|0
305,SÁBADOS,305_0_2|214|D2|T2|N18,Cordoaria,1,,1,305_0_2|0
305,SÁBADOS,305_0_2|214|D2|T3|N19,Cordoaria,1,,1,305_0_2|0
305,SÁBADOS,305_0_2|214|D2|T4|N18,Cordoaria,1,,1,305_0_2|0
305,SÁBADOS,305_0_2|214|D2|T1|N20,Cordoaria,1,,1,305_0_2|0
305,SÁBADOS,305_0_2|214|D2|T2|N20,Cordoaria,1,,1,305_0_2|0
305,SÁBADOS,305_0_2|214|D2|T1|N22,Cordoaria,1,,1,305_0_2|0
305,SÁBADOS,305_0_2|214|D2|T2|N22,Cordoaria,1,,1,305_0_2|0
305,SÁBADOS,305_0_1|214|D2|T2|N11,Hosp. S. João,1,,0,305_0_1|0
305,SÁBADOS,305_0_1|214|D2|T3|N12,Hosp. S. João,1,,0,305_0_1|0
305,SÁBADOS,305_0_1|214|D2|T5|N13,Hosp. S. João,1,,0,305_0_1|0
305,SÁBADOS,305_0_1|214|D2|T4|N11,Hosp. S. João,1,,0,305_0_1|0
305,SÁBADOS,305_0_1|214|D2|T1|N13,Hosp. S. João,1,,0,305_0_1|0
305,SÁBADOS,305_0_1|214|D2|T2|N13,Hosp. S. João,1,,0,305_0_1|0
305,SÁBADOS,305_0_1|214|D2|T3|N14,Hosp. S. João,1,,0,305_0_1|0
305,SÁBADOS,305_0_1|214|D2|T4|N13,Hosp. S. João,1,,0,305_0_1|0
305,SÁBADOS,305_0_1|214|D2|T1|N15,Hosp. S. João,1,,0,305_0_1|0
305,SÁBADOS,305_0_1|214|D2|T2|N15,Hosp. S. João,1,,0,305_0_1|0
305,SÁBADOS,305_0_1|214|D2|T3|N16,Hosp. S. João,1,,0,305_0_1|0
305,SÁBADOS,305_0_1|214|D2|T4|N15,Hosp. S. João,1,,0,305_0_1|0
305,SÁBADOS,305_0_1|214|D2|T1|N17,Hosp. S. João,1,,0,305_0_1|0
305,SÁBADOS,305_0_1|214|D2|T2|N17,Hosp. S. João,1,,0,305_0_1|0
305,SÁBADOS,305_0_1|214|D2|T3|N18,Hosp. S. João,1,,0,305_0_1|0
305,SÁBADOS,305_0_1|214|D2|T4|N17,Hosp. S. João,1,,0,305_0_1|0
305,SÁBADOS,305_0_1|214|D2|T1|N19,Hosp. S. João,1,,0,305_0_1|0
305,SÁBADOS,305_0_1|214|D2|T2|N19,Hosp. S. João,1,,0,305_0_1|0
305,SÁBADOS,305_0_1|214|D2|T3|N20,Hosp. S. João,1,,0,305_0_1|0
305,SÁBADOS,305_0_1|214|D2|T4|N19,Hosp. S. João,1,,0,305_0_1|0
305,SÁBADOS,305_0_1|214|D2|T1|N21,Hosp. S. João,1,,0,305_0_1|0
305,SÁBADOS,305_0_1|214|D2|T2|N21,Hosp. S. João,1,,0,305_0_1|0
305,SÁBADOS,305_0_1|214|D2|T4|N21,Hosp. S. João,1,,0,305_0_1|0
305,SÁBADOS,305_0_2|214|D2|T2|N24,Cordoaria,1,,1,305_0_2|0
305,SÁBADOS,305_0_2|214|D2|T4|N24,Cordoaria,1,,1,305_0_2|0
305,SÁBADOS,305_0_2|214|D2|T2|N26,Cordoaria,1,,1,305_0_2|0
305,SÁBADOS,305_0_2|214|D2|T4|N26,Cordoaria,1,,1,305_0_2|0
305,SÁBADOS,305_0_2|214|D2|T2|N28,Cordoaria,1,,1,305_0_2|0
305,SÁBADOS,305_0_2|214|D2|T4|N28,Cordoaria,1,,1,305_0_2|0
305,SÁBADOS,305_0_1|214|D2|T4|N23,Hosp. S. João,1,,0,305_0_1|0
305,SÁBADOS,305_0_1|214|D2|T2|N25,Hosp. S. João,1,,0,305_0_1|0
305,SÁBADOS,305_0_1|214|D2|T4|N25,Hosp. S. João,1,,0,305_0_1|0
305,SÁBADOS,305_0_1|214|D2|T2|N27,Hosp. S. João,1,,0,305_0_1|0
305,SÁBADOS,305_0_1|214|D2|T4|N27,Hosp. S. João,1,,0,305_0_1|0
305,SÁBADOS,305_0_1|214|D2|T2|N29,Hosp. S. João,1,,0,305_0_1|0
305,SÁBADOS,305_0_1|214|D2|T4|N29,Hosp. S. João,1,,0,305_0_1|0
404,SÁBADOS,404_0_1|214|D2|T1|N2,Hosp. S. João,1,,0,404_0_1|0
404,SÁBADOS,404_0_2|214|D2|T2|N2,Campanhã (TIC),1,,1,404_0_2|0
404,SÁBADOS,404_0_2|214|D2|T1|N3,Campanhã (TIC),1,,1,404_0_2|0
404,SÁBADOS,404_0_2|214|D2|T2|N4,Campanhã (TIC),1,,1,404_0_2|0
404,SÁBADOS,404_0_2|214|D2|T1|N5,Campanhã (TIC),1,,1,404_0_2|0
404,SÁBADOS,404_0_2|214|D2|T2|N6,Campanhã (TIC),1,,1,404_0_2|0
404,SÁBADOS,404_0_2|214|D2|T1|N7,Campanhã (TIC),1,,1,404_0_2|0
404,SÁBADOS,404_0_2|214|D2|T2|N8,Campanhã (TIC),1,,1,404_0_2|0
404,SÁBADOS,404_0_2|214|D2|T1|N9,Campanhã (TIC),1,,1,404_0_2|0
404,SÁBADOS,404_0_2|214|D2|T2|N10,Campanhã (TIC),1,,1,404_0_2|0
